DATA_UTC,LON,LAT,ALT,UF,REG,COD,ACUM,14,15,16,17,18,19,20,21,22,23,00,01,02,03,04,05,06,07,08,09,10,11,12,13
2020-12-17,-46.04333333,-22.86138888,15,MG,SE,A509,14.6,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.2,0.0,0.4,0.0,0.0
2020-12-17,-43.76944443,-20.54583333,06,MG,SE,A513,4.4,0.0,0.0,3.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2020-12-17,-45.40416666,-21.56638888,9,MG,SE,A515,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-44.96166666,-22.3961111,14,MG,SE,A529,7.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,4.4,0.2,0.0,0.0,0.0,0.0
2020-12-17,-46.38305554,-21.91805554,115,MG,SE,A530,2.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0
2020-12-17,-45.37277777,-22.31444444,1276.,MG,SE,A531,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-42.94305555,-18.78666666,86,MG,SE,A533,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-43.28222221,-22.58972221,,RJ,SE,A603,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2020-12-17,-42.98722221,-22.44888888,98,RJ,SE,A618,13.6,0.0,0.0,1.2,0.8,10.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0
2020-12-17,-44.72666666,-23.22333332,,RJ,SE,A619,10.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.4,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0
2020-12-17,-43.41111111,-22.86083333,4,RJ,SE,A621,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2
2020-12-17,-42.67722221,-22.33305554,104,RJ,SE,A624,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2020-12-17,-43.20861111,-22.09833333,30,RJ,SE,A625,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0
2020-12-17,-44.70305555,-22.37388888,245,RJ,SE,A635,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.2,0.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-43.40277777,-22.93972221,2,RJ,SE,A636,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0
